date,type,count,mean,std,min,25%,50%,75%,max
2014-09-02,monitor,68.0,4.0,1.3158051845095038,1.0,4.0,4.0,5.0,5.0
2014-09-03,access point,76.0,3.723684210526316,1.5714000908788428,1.0,2.0,5.0,5.0,5.0
2014-09-03,keyboard,412.0,4.385922330097087,1.2098926673299542,1.0,4.0,5.0,5.0,5.0
2014-09-03,monitor,53.0,4.69811320754717,0.7489712344372872,1.0,5.0,5.0,5.0,5.0
2014-09-04,access point,83.0,4.108433734939759,1.3705264093946075,1.0,4.0,5.0,5.0,5.0
2014-09-04,keyboard,431.0,4.470997679814385,1.1074666995861675,1.0,5.0,5.0,5.0,5.0
2014-09-04,monitor,72.0,4.472222222222222,1.034234046334682,1.0,4.0,5.0,5.0,5.0
2014-09-05,access point,77.0,4.415584415584416,1.0803343701525367,1.0,4.0,5.0,5.0,5.0
2014-09-05,keyboard,194.0,4.412371134020619,1.2109395771355889,1.0,5.0,5.0,5.0,5.0
2014-09-05,monitor,37.0,4.405405405405405,1.300842877595981,1.0,5.0,5.0,5.0,5.0
2014-09-06,access point,77.0,3.935064935064935,1.463032740016277,1.0,3.0,5.0,5.0,5.0
2014-09-06,keyboard,419.0,4.577565632458234,0.9537499859784249,1.0,5.0,5.0,5.0,5.0
2014-09-06,monitor,67.0,4.731343283582089,0.6871568466413068,1.0,5.0,5.0,5.0,5.0
2014-09-07,access point,65.0,4.276923076923077,1.2563301256498565,1.0,4.0,5.0,5.0,5.0
2014-09-07,keyboard,303.0,4.3894389438943895,1.1960838480603833,1.0,4.0,5.0,5.0,5.0
2014-09-07,monitor,60.0,4.35,1.1763920711585683,1.0,4.0,5.0,5.0,5.0
2014-09-08,access point,69.0,4.246376811594203,1.354793202164397,1.0,4.0,5.0,5.0,5.0
2014-09-08,keyboard,408.0,4.588235294117647,0.9441706960200624,1.0,5.0,5.0,5.0,5.0
2014-09-08,monitor,111.0,4.441441441441442,1.1256083985979612,1.0,4.0,5.0,5.0,5.0
2014-09-09,access point,59.0,4.016949152542373,1.4442695973341515,1.0,3.5,5.0,5.0,5.0
2014-09-09,keyboard,351.0,4.472934472934473,1.1025851149430304,1.0,4.5,5.0,5.0,5.0
2014-09-09,monitor,54.0,4.148148148148148,1.265021551123864,1.0,4.0,5.0,5.0,5.0
2014-09-10,access point,76.0,3.5921052631578947,1.721841119878737,1.0,2.0,5.0,5.0,5.0
2014-09-10,keyboard,348.0,4.42816091954023,1.1017460899194307,1.0,4.0,5.0,5.0,5.0
2014-09-10,monitor,48.0,4.395833333333333,0.9618152902102718,1.0,4.0,5.0,5.0,5.0
2014-09-11,access point,68.0,4.205882352941177,1.2039589362934884,1.0,4.0,5.0,5.0,5.0
2014-09-11,keyboard,379.0,4.472295514511873,1.155226337682847,1.0,5.0,5.0,5.0,5.0
2014-09-11,monitor,69.0,4.318840579710145,1.3003704633136215,1.0,5.0,5.0,5.0,5.0
2014-09-12,access point,67.0,4.08955223880597,1.3340680924375874,1.0,4.0,5.0,5.0,5.0
2014-09-12,keyboard,277.0,4.4765342960288805,0.9800500447961972,1.0,4.0,5.0,5.0,5.0
2014-09-12,monitor,70.0,4.357142857142857,1.1425335980943088,1.0,4.0,5.0,5.0,5.0
2014-09-13,access point,50.0,4.24,1.152813771533258,1.0,4.0,5.0,5.0,5.0
2014-09-13,keyboard,294.0,4.482993197278912,1.179192420455069,1.0,5.0,5.0,5.0,5.0
2014-09-13,monitor,42.0,4.785714285714286,0.5196487690792455,3.0,5.0,5.0,5.0,5.0
2014-09-14,access point,69.0,4.0144927536231885,1.3448458650276662,1.0,4.0,5.0,5.0,5.0
2014-09-14,keyboard,375.0,4.514666666666667,1.0567700427960467,1.0,5.0,5.0,5.0,5.0
2014-09-14,monitor,58.0,4.5344827586206895,0.8828883468654759,1.0,4.0,5.0,5.0,5.0
2014-09-15,access point,72.0,4.25,1.195649390410388,1.0,4.0,5.0,5.0,5.0
2014-09-15,keyboard,381.0,4.3569553805774275,1.2327270456416943,1.0,4.0,5.0,5.0,5.0
2014-09-15,monitor,81.0,3.8518518518518516,1.5009256403225901,1.0,3.0,5.0,5.0,5.0
2014-09-16,access point,73.0,4.054794520547945,1.4229313538422494,1.0,3.0,5.0,5.0,5.0
2014-09-16,keyboard,348.0,4.413793103448276,1.118889158239065,1.0,4.0,5.0,5.0,5.0
2014-09-16,monitor,67.0,4.686567164179104,0.820364945099373,1.0,5.0,5.0,5.0,5.0
2014-09-17,access point,81.0,4.0,1.4577379737113252,1.0,4.0,5.0,5.0,5.0
2014-09-17,keyboard,404.0,4.680693069306931,0.8880365689223668,1.0,5.0,5.0,5.0,5.0
2014-09-17,monitor,47.0,4.127659574468085,1.54099094707997,1.0,4.0,5.0,5.0,5.0
2014-09-18,access point,61.0,3.540983606557377,1.6489771626860417,1.0,2.0,4.0,5.0,5.0
2014-09-18,keyboard,324.0,4.595679012345679,0.9828781118307851,1.0,5.0,5.0,5.0,5.0
2014-09-18,monitor,55.0,4.6909090909090905,0.5399837882589547,3.0,4.0,5.0,5.0,5.0
2014-09-19,access point,75.0,3.84,1.6194760580825833,1.0,3.0,5.0,5.0,5.0
2014-09-19,keyboard,293.0,4.4436860068259385,1.1531980831057875,1.0,4.0,5.0,5.0,5.0
2014-09-19,monitor,67.0,4.462686567164179,1.0777130417097913,1.0,4.0,5.0,5.0,5.0
2014-09-20,access point,61.0,3.5245901639344264,1.6083796958124161,1.0,2.0,4.0,5.0,5.0
2014-09-20,keyboard,288.0,4.503472222222222,1.135423492771093,1.0,5.0,5.0,5.0,5.0
2014-09-20,monitor,52.0,4.596153846153846,1.0339267502521046,1.0,5.0,5.0,5.0,5.0
2014-09-21,access point,63.0,4.095238095238095,1.422336624943047,1.0,3.0,5.0,5.0,5.0
2014-09-21,keyboard,403.0,4.598014888337469,0.9656776703237295,1.0,5.0,5.0,5.0,5.0
2014-09-21,monitor,72.0,4.694444444444445,0.619833891625924,3.0,5.0,5.0,5.0,5.0
2014-09-22,access point,85.0,4.235294117647059,1.1301818103162642,1.0,4.0,5.0,5.0,5.0
2014-09-22,keyboard,330.0,4.6,0.9375645874408335,1.0,5.0,5.0,5.0,5.0
2014-09-22,monitor,66.0,3.984848484848485,1.5037637318759092,1.0,3.25,5.0,5.0,5.0
2014-09-23,access point,68.0,3.911764705882353,1.4427926291314466,1.0,2.0,5.0,5.0,5.0
2014-09-23,keyboard,328.0,4.487804878048781,1.00450243211399,1.0,4.0,5.0,5.0,5.0
2014-09-23,monitor,61.0,4.131147540983607,1.3475336710210692,1.0,4.0,5.0,5.0,5.0
2014-09-24,access point,84.0,3.8333333333333335,1.551006927760105,1.0,2.0,5.0,5.0,5.0
2014-09-24,keyboard,361.0,4.379501385041551,1.2899271192260215,1.0,5.0,5.0,5.0,5.0
2014-09-24,monitor,53.0,4.566037735849057,0.7208284219793479,3.0,4.0,5.0,5.0,5.0
2014-09-25,access point,65.0,3.7384615384615385,1.4924489425618037,1.0,3.0,4.0,5.0,5.0
2014-09-25,keyboard,336.0,4.401785714285714,1.1313166659784881,1.0,4.0,5.0,5.0,5.0
2014-09-25,monitor,60.0,4.383333333333334,0.9404590777041595,1.0,4.0,5.0,5.0,5.0
2014-09-26,access point,65.0,3.6769230769230767,1.640385742627442,1.0,2.0,5.0,5.0,5.0
2014-09-26,keyboard,319.0,4.5579937304075235,0.9293893240638388,1.0,4.0,5.0,5.0,5.0
2014-09-26,monitor,90.0,3.8222222222222224,1.547580770815292,1.0,4.0,4.0,5.0,5.0
2014-09-27,access point,55.0,3.8,1.6711052009351752,1.0,2.5,5.0,5.0,5.0
2014-09-27,keyboard,284.0,4.440140845070423,1.1858744509045287,1.0,5.0,5.0,5.0,5.0
2014-09-27,monitor,34.0,4.764705882352941,0.6059714729465039,3.0,5.0,5.0,5.0,5.0
2014-09-28,access point,55.0,3.7636363636363637,1.5865597111901328,1.0,2.0,5.0,5.0,5.0
2014-09-28,keyboard,286.0,4.65034965034965,0.927238808042582,1.0,5.0,5.0,5.0,5.0
2014-09-28,monitor,51.0,4.294117647058823,0.807319457143424,1.0,4.0,4.0,5.0,5.0
2014-09-29,access point,75.0,4.24,1.3237947093233273,1.0,4.0,5.0,5.0,5.0
2014-09-29,keyboard,453.0,4.401766004415011,1.147215354246418,1.0,4.0,5.0,5.0,5.0
2014-09-29,monitor,58.0,4.413793103448276,0.7731113434850684,2.0,4.0,5.0,5.0,5.0
2014-09-30,access point,77.0,4.142857142857143,1.2640191299589798,1.0,4.0,5.0,5.0,5.0
2014-09-30,keyboard,347.0,4.498559077809798,1.0068397297693024,1.0,4.5,5.0,5.0,5.0
2014-09-30,monitor,80.0,4.5625,0.8395862452965385,1.0,4.0,5.0,5.0,5.0
2014-10-01,access point,86.0,4.3604651162790695,1.1673276741210283,1.0,4.0,5.0,5.0,5.0
2014-10-01,keyboard,354.0,4.3192090395480225,1.2310079917390546,1.0,4.0,5.0,5.0,5.0
2014-10-01,monitor,68.0,4.661764705882353,0.6373989616775927,2.0,4.0,5.0,5.0,5.0
2014-10-02,access point,67.0,3.925373134328358,1.490509703706439,1.0,3.0,5.0,5.0,5.0
2014-10-02,keyboard,267.0,4.4456928838951315,1.058376091206662,1.0,4.0,5.0,5.0,5.0
2014-10-02,monitor,43.0,4.465116279069767,1.008271439484955,1.0,4.0,5.0,5.0,5.0
2014-10-03,access point,64.0,3.90625,1.4222578740571137,1.0,4.0,4.0,5.0,5.0
2014-10-03,keyboard,290.0,4.327586206896552,1.0971484119622903,1.0,4.0,5.0,5.0,5.0
2014-10-03,monitor,69.0,4.6521739130434785,0.6376908470162376,3.0,4.0,5.0,5.0,5.0
2014-10-04,access point,69.0,3.9565217391304346,1.538092617580539,1.0,3.0,5.0,5.0,5.0
2014-10-04,keyboard,282.0,4.631205673758865,0.9040151442510846,1.0,5.0,5.0,5.0,5.0
2014-10-04,monitor,40.0,4.4,1.0076629473115577,1.0,4.0,5.0,5.0,5.0
2014-10-05,access point,52.0,4.346153846153846,1.1862713934865516,1.0,4.0,5.0,5.0,5.0
2014-10-05,keyboard,351.0,4.467236467236467,1.1629681476699663,1.0,5.0,5.0,5.0,5.0
2014-10-05,monitor,39.0,3.948717948717949,1.5208847485439443,1.0,3.0,5.0,5.0,5.0
2014-10-06,access point,64.0,4.25,1.3685817012571346,1.0,4.0,5.0,5.0,5.0
2014-10-06,keyboard,283.0,4.530035335689046,0.9684650054762266,1.0,4.0,5.0,5.0,5.0
2014-10-06,monitor,50.0,4.14,1.3851987258888456,1.0,4.0,5.0,5.0,5.0
2014-10-07,access point,96.0,4.03125,1.4323563581881797,1.0,4.0,5.0,5.0,5.0
2014-10-07,keyboard,358.0,4.4692737430167595,1.033286360873085,1.0,4.0,5.0,5.0,5.0
2014-10-07,monitor,67.0,4.537313432835821,1.004962809638356,1.0,5.0,5.0,5.0,5.0
2014-10-08,access point,54.0,4.074074074074074,1.4255333573438642,1.0,3.0,5.0,5.0,5.0
2014-10-08,keyboard,252.0,4.468253968253968,1.1582822006569435,1.0,5.0,5.0,5.0,5.0
2014-10-08,monitor,71.0,4.690140845070423,0.785430715245275,1.0,5.0,5.0,5.0,5.0
2014-10-09,access point,85.0,4.117647058823529,1.3399694799818813,1.0,4.0,5.0,5.0,5.0
2014-10-09,keyboard,305.0,4.629508196721312,0.8373171957396295,1.0,5.0,5.0,5.0,5.0
2014-10-09,monitor,64.0,4.578125,0.92246542499839,1.0,4.75,5.0,5.0,5.0
2014-10-10,access point,50.0,3.66,1.5857786344729898,1.0,3.0,4.5,5.0,5.0
2014-10-10,keyboard,225.0,4.453333333333333,1.2206555615733703,1.0,5.0,5.0,5.0,5.0
2014-10-10,monitor,35.0,4.514285714285714,1.0395538797520614,1.0,4.5,5.0,5.0,5.0
2014-10-11,access point,70.0,3.8714285714285714,1.5872812283028384,1.0,3.0,5.0,5.0,5.0
2014-10-11,keyboard,423.0,4.425531914893617,1.1221638872534632,1.0,4.0,5.0,5.0,5.0
2014-10-11,monitor,71.0,4.605633802816901,0.6861668526664554,3.0,4.0,5.0,5.0,5.0
2014-10-12,access point,58.0,3.8793103448275863,1.4275188413282842,1.0,3.0,5.0,5.0,5.0
2014-10-12,keyboard,338.0,4.488165680473373,1.0569154250894293,1.0,4.0,5.0,5.0,5.0
2014-10-12,monitor,52.0,4.461538461538462,0.6704268017695295,2.0,4.0,5.0,5.0,5.0
2014-10-13,access point,78.0,4.064102564102564,1.3988840040819888,1.0,3.25,5.0,5.0,5.0
2014-10-13,keyboard,407.0,4.5503685503685505,0.9934730897675229,1.0,4.5,5.0,5.0,5.0
2014-10-13,monitor,62.0,4.193548387096774,1.4006872982419638,1.0,4.0,5.0,5.0,5.0
2014-10-14,access point,69.0,3.7971014492753623,1.6501311012526845,1.0,3.0,5.0,5.0,5.0
2014-10-14,keyboard,403.0,4.439205955334987,1.1099510834832498,1.0,4.0,5.0,5.0,5.0
2014-10-14,monitor,47.0,4.297872340425532,1.0614775104013658,1.0,4.0,5.0,5.0,5.0
2014-10-15,access point,66.0,4.181818181818182,1.368987170913546,1.0,4.0,5.0,5.0,5.0
2014-10-15,keyboard,312.0,4.416666666666667,1.0786339659880293,1.0,4.0,5.0,5.0,5.0
2014-10-15,monitor,61.0,4.262295081967213,1.4247998613169301,1.0,4.0,5.0,5.0,5.0
2014-10-16,access point,66.0,3.742424242424242,1.5914251577231122,1.0,3.0,5.0,5.0,5.0
2014-10-16,keyboard,336.0,4.526785714285714,0.9891333890872603,1.0,4.0,5.0,5.0,5.0
2014-10-16,monitor,61.0,4.311475409836065,1.1186447694503285,1.0,4.0,5.0,5.0,5.0
2014-10-17,access point,67.0,3.5223880597014925,1.7176288179402746,1.0,1.0,4.0,5.0,5.0
2014-10-17,keyboard,283.0,4.522968197879859,1.0255610931205548,1.0,5.0,5.0,5.0,5.0
2014-10-17,monitor,45.0,4.666666666666667,0.674199862463242,3.0,5.0,5.0,5.0,5.0
2014-10-18,access point,53.0,3.9056603773584904,1.522449328996336,1.0,3.0,5.0,5.0,5.0
2014-10-18,keyboard,209.0,4.253588516746412,1.3074487205204561,1.0,4.0,5.0,5.0,5.0
2014-10-18,monitor,34.0,4.676470588235294,0.8060599359358184,1.0,5.0,5.0,5.0,5.0
2014-10-19,access point,56.0,3.6785714285714284,1.652624830737101,1.0,2.0,5.0,5.0,5.0
2014-10-19,keyboard,280.0,4.5285714285714285,0.9612033761715276,1.0,4.0,5.0,5.0,5.0
2014-10-19,monitor,43.0,4.441860465116279,1.2208959548001612,1.0,5.0,5.0,5.0,5.0
2014-10-20,access point,94.0,3.797872340425532,1.60362349933325,1.0,2.25,5.0,5.0,5.0
2014-10-20,keyboard,342.0,4.578947368421052,1.0237193144404624,1.0,5.0,5.0,5.0,5.0
2014-10-20,monitor,76.0,4.657894736842105,0.9172804962343469,1.0,5.0,5.0,5.0,5.0
2014-10-21,access point,91.0,4.142857142857143,1.338086764928265,1.0,4.0,5.0,5.0,5.0
2014-10-21,keyboard,353.0,4.589235127478753,0.928462642876438,1.0,5.0,5.0,5.0,5.0
2014-10-21,monitor,55.0,4.290909090909091,1.2423503303957157,1.0,4.0,5.0,5.0,5.0
2014-10-22,access point,62.0,3.8870967741935485,1.5692207391524449,1.0,3.0,5.0,5.0,5.0
2014-10-22,keyboard,331.0,4.546827794561934,1.0702933174634603,1.0,5.0,5.0,5.0,5.0
2014-10-22,monitor,69.0,4.608695652173913,0.8083642034516342,1.0,4.0,5.0,5.0,5.0
2014-10-23,access point,75.0,3.8933333333333335,1.5817654636456007,1.0,3.0,5.0,5.0,5.0
2014-10-23,keyboard,387.0,4.217054263565892,1.2360804695082155,1.0,4.0,5.0,5.0,5.0
2014-10-23,monitor,90.0,4.4,0.9337612716104423,1.0,4.0,5.0,5.0,5.0
2014-10-24,access point,71.0,4.126760563380282,1.3724803143505113,1.0,4.0,5.0,5.0,5.0
2014-10-24,keyboard,313.0,4.753993610223642,0.6203222590615664,1.0,5.0,5.0,5.0,5.0
2014-10-24,monitor,48.0,4.270833333333333,1.0864657387227816,1.0,4.0,5.0,5.0,5.0
2014-10-25,access point,56.0,3.9285714285714284,1.570838141735955,1.0,3.0,5.0,5.0,5.0
2014-10-25,keyboard,280.0,4.421428571428572,1.1857448222151923,1.0,4.0,5.0,5.0,5.0
2014-10-25,monitor,61.0,4.573770491803279,1.087183155275483,1.0,5.0,5.0,5.0,5.0
2014-10-26,access point,59.0,3.711864406779661,1.7621582325290486,1.0,1.0,5.0,5.0,5.0
2014-10-26,keyboard,261.0,4.371647509578544,1.158497354950138,1.0,4.0,5.0,5.0,5.0
2014-10-26,monitor,55.0,4.2727272727272725,1.0963668190985179,1.0,4.0,5.0,5.0,5.0
2014-10-27,access point,88.0,3.9431818181818183,1.3421372092305817,1.0,3.0,5.0,5.0,5.0
2014-10-27,keyboard,338.0,4.482248520710059,1.0981417959123292,1.0,5.0,5.0,5.0,5.0
2014-10-27,monitor,76.0,4.302631578947368,1.0710709511774372,1.0,4.0,5.0,5.0,5.0
2014-10-28,access point,68.0,3.8529411764705883,1.5953730287822216,1.0,2.75,5.0,5.0,5.0
2014-10-28,keyboard,379.0,4.467018469656992,1.1822516080502214,1.0,5.0,5.0,5.0,5.0
2014-10-28,monitor,35.0,4.3428571428571425,1.2589177691890094,1.0,4.0,5.0,5.0,5.0
2014-10-29,access point,69.0,3.782608695652174,1.5133675462105276,1.0,2.0,5.0,5.0,5.0
2014-10-29,keyboard,311.0,4.411575562700965,1.2225282211588917,1.0,5.0,5.0,5.0,5.0
2014-10-29,monitor,61.0,4.524590163934426,0.8870655251454875,1.0,4.0,5.0,5.0,5.0
2014-10-30,access point,49.0,3.857142857142857,1.5811388300841898,1.0,3.0,5.0,5.0,5.0
2014-10-30,keyboard,298.0,4.375838926174497,1.2578454673604036,1.0,4.0,5.0,5.0,5.0
2014-10-30,monitor,36.0,4.111111111111111,1.545089507860819,1.0,4.0,5.0,5.0,5.0
2014-10-31,access point,66.0,4.166666666666667,1.295950299775103,1.0,4.0,5.0,5.0,5.0
2014-10-31,keyboard,266.0,4.496240601503759,1.0577588279560148,1.0,4.0,5.0,5.0,5.0
2014-10-31,monitor,44.0,4.7272727272727275,0.5852304798861195,2.0,5.0,5.0,5.0,5.0
2014-11-01,access point,52.0,4.153846153846154,1.3916362972092986,1.0,4.0,5.0,5.0,5.0
2014-11-01,keyboard,209.0,4.555023923444976,1.108570685960562,1.0,5.0,5.0,5.0,5.0
2014-11-01,monitor,58.0,4.310344827586207,1.1271279531923222,1.0,4.0,5.0,5.0,5.0
2014-11-02,access point,62.0,3.903225806451613,1.616611284921711,1.0,3.0,5.0,5.0,5.0
2014-11-02,keyboard,333.0,4.441441441441442,1.1669496175774603,1.0,4.0,5.0,5.0,5.0
2014-11-02,monitor,44.0,3.659090909090909,1.6130742254030406,1.0,2.75,4.5,5.0,5.0
2014-11-03,access point,76.0,3.6710526315789473,1.6197790622570463,1.0,2.0,5.0,5.0,5.0
2014-11-03,keyboard,397.0,4.36272040302267,1.199503539942751,1.0,4.0,5.0,5.0,5.0
2014-11-03,monitor,65.0,4.6,0.8979142498033985,1.0,4.0,5.0,5.0,5.0
2014-11-04,access point,58.0,3.913793103448276,1.4422750395733002,1.0,3.0,5.0,5.0,5.0
2014-11-04,keyboard,250.0,4.596,0.91878215185662,1.0,5.0,5.0,5.0,5.0
2014-11-04,monitor,51.0,4.333333333333333,1.1944315244779278,1.0,4.0,5.0,5.0,5.0
2014-11-05,access point,60.0,3.75,1.5140584141161568,1.0,3.0,4.0,5.0,5.0
2014-11-05,keyboard,320.0,4.35,1.217428298275511,1.0,4.0,5.0,5.0,5.0
2014-11-05,monitor,43.0,4.093023255813954,1.230833118709826,1.0,3.5,5.0,5.0,5.0
2014-11-06,access point,72.0,4.388888888888889,1.0948735286865172,1.0,4.0,5.0,5.0,5.0
2014-11-06,keyboard,299.0,4.468227424749164,0.9906410380280161,1.0,4.0,5.0,5.0,5.0
2014-11-06,monitor,44.0,4.386363636363637,1.039138934483047,1.0,4.0,5.0,5.0,5.0
2014-11-07,access point,60.0,4.066666666666666,1.4364110958072527,1.0,4.0,5.0,5.0,5.0
2014-11-07,keyboard,261.0,4.134099616858237,1.3927097458523654,1.0,4.0,5.0,5.0,5.0
2014-11-07,monitor,62.0,4.548387096774194,0.8233760839182069,1.0,4.0,5.0,5.0,5.0
2014-11-08,access point,47.0,4.191489361702128,1.2792371686204314,1.0,4.0,5.0,5.0,5.0
2014-11-08,keyboard,235.0,4.5702127659574465,1.0653667747745839,1.0,5.0,5.0,5.0,5.0
2014-11-08,monitor,47.0,4.297872340425532,1.0817637292669073,2.0,4.0,5.0,5.0,5.0
2014-11-09,access point,66.0,4.03030303030303,1.5977840132238628,1.0,3.0,5.0,5.0,5.0
2014-11-09,keyboard,206.0,4.422330097087379,1.242062175014577,1.0,5.0,5.0,5.0,5.0
2014-11-09,monitor,29.0,4.482758620689655,1.1532776166577343,1.0,5.0,5.0,5.0,5.0
2014-11-10,access point,69.0,3.7681159420289854,1.466738353669279,1.0,3.0,4.0,5.0,5.0
2014-11-10,keyboard,222.0,4.225225225225225,1.3159975290840706,1.0,4.0,5.0,5.0,5.0
2014-11-10,monitor,64.0,4.40625,1.1229036906220846,1.0,4.0,5.0,5.0,5.0
2014-11-11,access point,51.0,3.9607843137254903,1.496138821282644,1.0,4.0,5.0,5.0,5.0
2014-11-11,keyboard,267.0,4.441947565543071,1.0687815198111894,1.0,4.0,5.0,5.0,5.0
2014-11-11,monitor,66.0,4.015151515151516,1.5240878658541386,1.0,3.25,5.0,5.0,5.0
2014-11-12,access point,82.0,4.2073170731707314,1.3675047554755042,1.0,4.0,5.0,5.0,5.0
2014-11-12,keyboard,309.0,4.300970873786408,1.3302300708361323,1.0,4.0,5.0,5.0,5.0
2014-11-12,monitor,71.0,4.070422535211268,1.2343181305825939,1.0,4.0,5.0,5.0,5.0
2014-11-13,access point,86.0,4.244186046511628,1.20719457480974,1.0,4.0,5.0,5.0,5.0
2014-11-13,keyboard,267.0,4.520599250936329,1.019797827744853,1.0,4.5,5.0,5.0,5.0
2014-11-13,monitor,50.0,4.34,1.2055991820481227,1.0,4.0,5.0,5.0,5.0
2014-11-14,access point,67.0,3.9402985074626864,1.434220271900754,1.0,3.0,5.0,5.0,5.0
2014-11-14,keyboard,243.0,4.469135802469136,1.0375561689834103,1.0,4.0,5.0,5.0,5.0
2014-11-14,monitor,51.0,4.529411764705882,0.9455779434075351,1.0,4.0,5.0,5.0,5.0
2014-11-15,access point,78.0,3.8461538461538463,1.5960741046243896,1.0,2.25,5.0,5.0,5.0
2014-11-15,keyboard,309.0,4.585760517799352,1.014468938990423,1.0,5.0,5.0,5.0,5.0
2014-11-15,monitor,61.0,4.180327868852459,1.2715895134477881,1.0,4.0,5.0,5.0,5.0
2014-11-16,access point,74.0,3.9054054054054053,1.435068791429444,1.0,3.0,5.0,5.0,5.0
2014-11-16,keyboard,414.0,4.4855072463768115,1.0638377275699127,1.0,4.0,5.0,5.0,5.0
2014-11-16,monitor,52.0,4.269230769230769,1.3301243435223526,1.0,4.0,5.0,5.0,5.0
2014-11-17,access point,81.0,4.111111111111111,1.3322912594474228,1.0,4.0,5.0,5.0,5.0
2014-11-17,keyboard,453.0,4.540838852097131,1.0564744354803188,1.0,5.0,5.0,5.0,5.0
2014-11-17,monitor,87.0,4.195402298850575,1.2560465890834394,1.0,4.0,5.0,5.0,5.0
2014-11-18,access point,57.0,4.228070175438597,1.4144350697066446,1.0,4.0,5.0,5.0,5.0
2014-11-18,keyboard,303.0,4.435643564356436,1.0074146464509746,1.0,4.0,5.0,5.0,5.0
2014-11-18,monitor,48.0,4.125,1.2985261694574959,1.0,4.0,5.0,5.0,5.0
2014-11-19,access point,87.0,4.0,1.5019367341830254,1.0,4.0,5.0,5.0,5.0
2014-11-19,keyboard,395.0,4.5518987341772155,0.9230358154604614,1.0,4.0,5.0,5.0,5.0
2014-11-19,monitor,60.0,4.283333333333333,1.0430019690032386,1.0,4.0,5.0,5.0,5.0
2014-11-20,access point,87.0,3.8735632183908044,1.538684107849191,1.0,3.0,5.0,5.0,5.0
2014-11-20,keyboard,297.0,4.380471380471381,1.1360296169393167,1.0,4.0,5.0,5.0,5.0
2014-11-20,monitor,64.0,4.625,0.8819171036881969,1.0,5.0,5.0,5.0,5.0
2014-11-21,access point,78.0,4.141025641025641,1.4834529654265083,1.0,4.0,5.0,5.0,5.0
2014-11-21,keyboard,301.0,4.571428571428571,0.9086882225022429,1.0,5.0,5.0,5.0,5.0
2014-11-21,monitor,71.0,4.647887323943662,0.8123790731864698,1.0,5.0,5.0,5.0,5.0
2014-11-22,access point,76.0,4.197368421052632,1.3268482640413237,1.0,4.0,5.0,5.0,5.0
2014-11-22,keyboard,331.0,4.422960725075528,1.1075300098395664,1.0,4.0,5.0,5.0,5.0
2014-11-22,monitor,77.0,4.818181818181818,0.622543017479467,1.0,5.0,5.0,5.0,5.0
2014-11-23,access point,72.0,4.069444444444445,1.4853878792422155,1.0,4.0,5.0,5.0,5.0
2014-11-23,keyboard,419.0,4.2959427207637235,1.29897189989285,1.0,4.0,5.0,5.0,5.0
2014-11-23,monitor,38.0,4.605263157894737,1.0010662878451297,1.0,5.0,5.0,5.0,5.0
2014-11-24,access point,105.0,4.057142857142857,1.4400091574800395,1.0,4.0,5.0,5.0,5.0
2014-11-24,keyboard,386.0,4.238341968911917,1.3231922623991559,1.0,4.0,5.0,5.0,5.0
2014-11-24,monitor,57.0,4.666666666666667,0.7154752000627009,1.0,5.0,5.0,5.0,5.0
2014-11-25,access point,89.0,3.932584269662921,1.5432974791968006,1.0,3.0,5.0,5.0,5.0
2014-11-25,keyboard,323.0,4.696594427244582,0.7314289890726267,1.0,5.0,5.0,5.0,5.0
2014-11-25,monitor,73.0,4.328767123287672,1.118714472068374,1.0,4.0,5.0,5.0,5.0
2014-11-26,access point,72.0,4.111111111111111,1.3794830176305695,1.0,4.0,5.0,5.0,5.0
2014-11-26,keyboard,318.0,4.553459119496855,0.9834452973590574,1.0,5.0,5.0,5.0,5.0
2014-11-26,monitor,55.0,3.909090909090909,1.3914118498945367,1.0,3.0,4.0,5.0,5.0
2014-11-27,access point,46.0,3.9565217391304346,1.4750747135748816,1.0,3.0,5.0,5.0,5.0
2014-11-27,keyboard,213.0,4.211267605633803,1.2617241829728418,1.0,4.0,5.0,5.0,5.0
2014-11-27,monitor,41.0,4.414634146341464,0.9212928349905246,1.0,4.0,5.0,5.0,5.0
2014-11-28,access point,69.0,3.8550724637681157,1.6113144279898484,1.0,3.0,5.0,5.0,5.0
2014-11-28,keyboard,347.0,4.423631123919308,1.1438781827901012,1.0,4.0,5.0,5.0,5.0
2014-11-28,monitor,52.0,4.211538461538462,1.1433788671240264,1.0,4.0,5.0,5.0,5.0
2014-11-29,access point,62.0,3.935483870967742,1.4917364481982502,1.0,4.0,5.0,5.0,5.0
2014-11-29,keyboard,322.0,4.450310559006211,1.0526704935781916,1.0,4.0,5.0,5.0,5.0
2014-11-29,monitor,51.0,3.980392156862745,1.449002361329082,1.0,3.0,5.0,5.0,5.0
2014-11-30,access point,82.0,3.817073170731707,1.5245161044097362,1.0,3.0,5.0,5.0,5.0
2014-11-30,keyboard,330.0,4.46969696969697,1.1220326887849728,1.0,4.0,5.0,5.0,5.0
2014-11-30,monitor,60.0,4.65,0.8601340061144986,1.0,5.0,5.0,5.0,5.0
2014-12-01,access point,99.0,4.08080808080808,1.2509324495764838,1.0,4.0,5.0,5.0,5.0
2014-12-01,keyboard,473.0,4.405919661733615,1.1914805496993015,1.0,4.0,5.0,5.0,5.0
2014-12-01,monitor,81.0,4.08641975308642,1.1640181577642756,1.0,4.0,4.0,5.0,5.0
